Date,Close,High,Low,Open,Volume
2021-06-30,1685.8760986328125,1698.8977986737455,1685.8760986328125,1696.9879917227552,20215500
2021-07-01,1682.403564453125,1690.9111171261138,1672.854318215259,1689.0012042960238,21939000
2021-07-02,1704.974609375,1711.919516134165,1690.9112155760379,1693.168289078593,22461000
2021-07-05,1696.6407470703125,1702.3702739680255,1690.9112201725998,1690.9112201725998,15841500
2021-07-06,1700.460205078125,1705.3216178798004,1692.1262334514224,1701.1546320664493,13521000
2021-07-07,1690.04296875,1692.994469112839,1679.1046566915393,1689.1748554736687,22735500
2021-07-08,1679.7991943359375,1695.9460801260802,1679.7991943359375,1684.313340996972,25416500
2021-07-09,1675.458740234375,1680.4938399767939,1644.5539266345877,1661.7425071228663,43443500
2021-07-12,1704.1063232421875,1710.0095357772682,1694.3834971535496,1706.7106630128071,22882000
2021-07-13,1712.7874755859375,1716.0863483884857,1705.6689891857327,1713.6555888528335,16499500
2021-07-14,1713.482177734375,1737.9629318891211,1699.7659443750747,1701.5021710802584,28623500
2021-07-15,1707.05810546875,1722.163298889519,1702.0230056715377,1715.3919723995946,18423000
2021-07-16,1712.961181640625,1724.073074661229,1702.0229748686695,1704.280048334174,18315000
2021-07-19,1691.0845947265625,1703.9327130912664,1687.0912950091615,1698.897613901377,20903000
2021-07-20,1668.86083984375,1682.2298043417088,1666.082814016297,1680.6671581905882,31507000
2021-07-21,1688.4803466796875,1706.0161927247261,1681.7090206388489,1684.8343132551502,20714500
2021-07-26,1706.537109375,1721.6421955035773,1698.0295569365655,1717.1280488857496,19701000
2021-07-27,1713.829345703125,1722.1633187007085,1711.2250056340972,1718.6908652753382,19424500
2021-07-28,1702.1966552734375,1713.4821285330797,1698.8977822399654,1699.7658955676302,22825000
2021-07-29,1711.224853515625,1724.7675054473966,1703.2382537355857,1716.780799696498,21100000
2021-07-30,1702.3701171875,1718.16973626413,1702.3701171875,1704.1063437221123,26432000
2021-08-02,1741.435302734375,1742.3034160458078,1712.2667166644026,1716.607283221567,25838500
2021-08-03,1745.7757568359375,1758.7974556686272,1735.705664266162,1740.5670773028617,17516500
2021-08-04,1731.0177001953125,1761.4016618336454,1705.8424176949793,1750.9843035576455,43509500
2021-08-05,1728.2401123046875,1741.4353929335837,1722.5104793757685,1736.053132512266,20804500
2021-08-06,1708.099853515625,1725.288540709449,1699.4187197754857,1722.3369340436275,32304000
2021-08-10,1714.6973876953125,1729.4553141389245,1712.2667339812363,1724.5939007399074,22127500
2021-08-11,1731.5386962890625,1739.6989821700597,1717.4753037915996,1718.8642638207175,18138500
2021-08-12,1729.281982421875,1743.1717975417296,1724.5941486247484,1738.831230316775,15295000
2021-08-13,1730.14990234375,1738.831035822645,1728.413675647971,1730.323482624981,16832000
2021-08-16,1703.7589111328125,1719.037681953804,1699.9391919348527,1718.864101705607,25924000
2021-08-17,1693.3416748046875,1712.266585937403,1693.3416748046875,1711.2247864607043,20982000
2021-08-18,1688.4803466796875,1699.0712864144755,1687.2649668812214,1692.8209131235942,19215500
2021-08-19,1613.8226318359375,1682.2300025667632,1609.6556455891673,1680.6673562315088,49063500
2021-08-20,1547.8458251953125,1621.2881802274599,1538.9911130031742,1602.5369564276764,101544500
2021-08-23,1601.148193359375,1610.0029066401285,1570.9378080999886,1579.445360837075,48603500
2021-08-24,1609.829345703125,1617.1215187123726,1603.5788662791142,1612.7809521557804,30714000
2021-08-25,1646.63720703125,1659.6589054020026,1625.9760698946482,1626.844183119365,30993000
2021-08-26,1650.6307373046875,1661.7425245511429,1638.1298839279164,1658.0964908862322,23644500
2021-08-27,1642.4703369140625,1647.1581698520695,1632.226557752153,1633.6156237862735,18366500
2021-08-30,1655.318603515625,1660.3535974402034,1649.7626567963753,1653.2351102495477,23974500
2021-08-31,1665.388671875,1670.0765051592887,1641.7759251719006,1650.4570586721134,28880000
2021-09-01,1675.8060302734375,1687.7859309083296,1670.4236639265719,1684.3134775119781,20667000
2021-09-02,1675.458740234375,1678.0630802451021,1665.3886467204038,1674.590626897466,16989000
2021-09-03,1693.862548828125,1702.022834658128,1672.8542503454967,1673.7223636046278,34369000
