Date,Close,High,Low,Open,Volume
2021-06-30,1025.8211669921875,1031.944359696682,1016.6121746548463,1018.0943883044733,852502
2021-07-01,1019.4307861328125,1031.215410880147,1017.8757253587778,1027.3763434714178,850764
2021-07-02,1034.71435546875,1036.682533074852,1017.7299401814175,1020.4755888739497,454292
2021-07-05,1044.773681640625,1046.2802171022224,1035.8319938473699,1038.8935899716826,923216
2021-07-06,1033.1348876953125,1044.846664669089,1030.7293902162992,1044.8223427463665,555680
2021-07-07,1025.4566650390625,1034.0096770439886,1019.8924021729363,1033.3293750487571,865920
2021-07-08,1017.0739135742188,1028.202559325601,1011.2909899693416,1027.8137644330407,639110
2021-07-09,1007.500244140625,1016.2475935626045,1003.9770061789943,1014.157925249761,879568
2021-07-12,1012.9673461914062,1021.3745447142373,1008.4478585560328,1011.6795894173442,3151738
2021-07-13,1020.305419921875,1022.1277843503118,1014.7411575957516,1020.5240799245839,712050
2021-07-14,1013.7206420898438,1023.8287144069803,1011.7767865920683,1021.836215064351,286612
2021-07-15,1012.3841552734375,1018.5801941452658,1010.1486741838428,1018.5801941452658,423526
2021-07-16,1026.258544921875,1027.5706236684146,1013.2346892166679,1013.2346892166679,666146
2021-07-19,1020.0867309570312,1032.1871829608904,1017.1223041135327,1022.4679062851757,2932572
2021-07-20,1017.4140014648438,1024.460477550585,1012.7487008748061,1019.2363659697768,524338
2021-07-22,1030.729248046875,1032.2357833255635,1019.9408751199236,1025.9667789476596,341874
2021-07-23,1023.0511474609375,1037.5328949695456,1021.9092035167591,1037.5328949695456,506836
2021-07-26,1009.6871337890625,1031.021019392577,1006.7713504973907,1025.383790904601,756300
2021-07-27,998.3156127929688,1012.5057342235282,991.9494385689029,1010.3188967846005,542864
2021-07-28,989.8355102539062,1001.1584329863788,979.9947417521046,1001.1342297073668,414460
2021-07-29,998.7772827148438,1008.0834437303627,993.1886979921966,996.225972297983,285292
2021-07-30,989.130859375,1005.0461165787251,986.701040058132,998.777230198614,456624
2021-08-02,1006.674072265625,1010.3188009849067,991.8521754738791,994.8651274864494,813584
2021-08-03,1014.1578979492188,1016.2718881266977,1003.1022205051627,1013.2346141036054,636370
2021-08-04,1022.2493286132812,1027.3762712013106,1014.2066027877213,1019.3578672981014,595704
2021-08-05,1036.706787109375,1047.057841663566,1022.6138343422821,1028.7369081515233,714128
