Date,daily_return,log_return,high_low_range,open_close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_sma_5_ratio,price_sma_10_ratio,price_sma_20_ratio,price_sma_50_ratio,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_diff,bb_high,bb_low,bb_middle,bb_width,bb_pct,volume_change,volume_sma_10,volume_ratio,return_lag_1,volume_lag_1,return_lag_2,volume_lag_2,return_lag_3,volume_lag_3,return_lag_5,volume_lag_5,target
2021-09-09,-0.004947882726722419,-0.004960164026161864,0.011762049891007558,-0.0034307651931782357,735.1624755859375,735.3012610369884,735.6397338867188,733.157203733009,725.6746551513672,725.368076337821,705.1720275878906,712.2862590481851,0.9983452750383524,0.9976975822240444,1.0113981226664535,1.0408041657540674,56.06948876569074,61.021508903136194,60.56190318467253,10.301380695498096,10.49467572013464,-0.19329502463654435,750.4141022822777,700.9352080204568,725.6746551513672,0.0681833021321382,0.6671688274112034,0.22707463325837884,9036771.6,0.9130415556812347,0.004556293777706388,-0.07196415538701562,0.002267399321721486,-0.08015847866977044,-0.006567162301401197,-0.26626446834350936,0.0062694003302972146,-0.22572114374511276,0
2021-09-13,-0.008319437942927221,-0.008354237610293266,0.019510767659839518,-0.004129290122839243,733.2441040039063,732.8141626314298,735.9719543457031,732.1904332034278,726.9415008544922,725.6034943837726,705.7115161132813,712.8962083333666,0.9926298238825457,0.9889506815071233,1.0012359522255425,1.0313562258823605,45.10931691768634,55.35278550781076,56.749123232252394,9.2316365844772,10.242067893003153,-1.010431308525952,749.2836969303926,704.5993047785919,726.9415008544922,0.06146903443987705,0.5201069080847743,0.08583450047194585,9294474.2,0.9639237042586014,-0.004947882726722419,0.22707463325837884,0.004556293777706388,-0.07196415538701562,0.002267399321721486,-0.08015847866977044,-0.008149748164367199,0.11611033044155206,0
2021-09-14,-0.004499984486282083,-0.004510139894040971,0.011559215943719982,-0.007339712289663459,731.6392456054688,730.0643408428282,735.0502075195312,730.8039357601908,727.4643859863281,725.5045613249015,706.2898413085937,713.3537961346317,0.990330551043651,0.9857349740920553,0.9960139784482074,1.0258744425987667,40.19262739318466,52.533665633003146,54.80579206791023,8.027039158836374,9.799062146169797,-1.7720229873334237,749.0575566450964,705.8712153275599,727.4643859863281,0.059365574658314824,0.4328563468856377,0.0892206013864687,9365408.2,1.0419733760243362,-0.008319437942927221,0.08583450047194585,-0.004947882726722419,0.22707463325837884,0.004556293777706388,-0.07196415538701562,-0.006567162301401197,-0.26626446834350936,0
2021-09-15,-0.0011302920631561797,-0.0011309313249773043,0.012800651799258607,0.0076873282267915,729.53837890625,727.9581364082396,733.4312744140625,729.520625174531,727.8433807373046,725.3370533452978,706.9112097167969,713.761322856374,0.992059840119896,0.986794199793651,0.9943701443103168,1.0238141899447455,38.954039704857834,51.82294040799984,54.31743537152693,6.926459098920873,9.224541536720013,-2.29808243779914,748.8891568706453,706.797604603964,727.8433807373046,0.05783050774473283,0.40264903579035366,0.5189823114316885,9641450.4,1.5374240788502112,-0.004499984486282083,0.0892206013864687,-0.008319437942927221,0.08583450047194585,-0.004947882726722419,0.22707463325837884,0.002267399321721486,-0.08015847866977044,1
2021-09-16,0.008501372508507021,0.008465439351715997,0.017949293808410677,0.014436645210128357,727.9989868164063,728.6049441289306,732.5352416992188,729.5893405192186,728.9031707763672,725.771482509585,707.5147998046875,714.3941556686854,1.0026093068648532,0.996400607126027,1.0013655981121403,1.0316371611898494,51.93632942415567,56.57612316196909,57.31767063574898,6.476071474996502,8.674847524375311,-2.198776049378809,748.0344055415653,709.7719360111691,728.9031707763672,0.05249321317897707,0.5260147556120108,-0.30779522469071374,9425249.6,1.0886236901354847,-0.0011302920631561797,0.5189823114316885,-0.004499984486282083,0.0892206013864687,-0.008319437942927221,0.08583450047194585,0.004556293777706388,-0.07196415538701562,1
2021-09-17,0.014231279128477548,0.01413096508687155,0.018835159983745058,0.008381150040830065,729.2669799804687,732.4986126549642,732.2147277832031,731.5341785533662,730.5209259033203,727.1538127188655,707.958837890625,715.4095201407773,1.015109651237545,1.0110230259206394,1.013367206136684,1.045662417200307,66.12523346324359,63.18058163670759,61.76855425659699,6.878026008754205,8.315483221251089,-1.4374572124968843,747.6522269854854,713.3896248211552,730.5209259033203,0.046901602609073896,0.7850053173683647,0.9977585996852021,10513207.4,1.9497477049677532,0.008501372508507021,-0.30779522469071374,-0.0011302920631561797,0.5189823114316885,-0.004499984486282083,0.0892206013864687,-0.004947882726722419,0.22707463325837884,0
2021-09-20,-0.014094746861716856,-0.014195021148490895,0.015193737566314609,-0.0026534682954362965,729.6693481445312,731.6163439835178,731.4567260742188,731.2282927510496,731.5760375976563,727.4107645209378,708.1492724609375,715.9758843172419,1.0002500564078205,0.9978058586702627,0.9976431281665631,1.03064683538298,49.12858458729168,54.25417246260808,55.64804346111251,6.282212296187026,7.908829036238277,-1.6266167400512508,745.5158946465624,717.6361805487502,731.5760375976563,0.038109113291030415,0.43815463992987647,-0.5715891159093657,10317835.0,0.8511097531604256,0.014231279128477548,0.9977585996852021,0.008501372508507021,-0.30779522469071374,-0.0011302920631561797,0.5189823114316885,-0.008319437942927221,0.08583450047194585,0
2021-09-21,-0.00506452140561231,-0.005077389559894504,0.025580769026868375,-0.006434090158850779,729.9875,729.7960481700015,730.8133728027344,730.3059588950348,732.2158905029297,727.291211380179,708.4440490722657,716.3750832280548,0.9947505355132366,0.9936263943256783,0.991723159742138,1.0250004322767576,44.41070499734198,51.47939838726101,53.669905080553505,5.448948983152718,7.416853025621165,-1.9679040424684473,743.7129349954306,720.7188460104288,732.2158905029297,0.03140342798243297,0.2364351349638612,0.6824928458448962,11007645.0,1.3422485917741716,-0.014094746861716856,-0.5715891159093657,0.014231279128477548,0.9977585996852021,0.008501372508507021,-0.30779522469071374,-0.004499984486282083,0.0892206013864687,0
2021-09-22,-0.011759444198030655,-0.011829133337755638,0.01313817894997399,-0.009877371741849574,728.7616088867187,725.7361227708865,729.1499938964844,727.998743090966,731.6275085449219,726.3697885794625,708.7406970214844,716.4237572964706,0.9847064708429297,0.9841819625312024,0.9808492212107613,1.0125230214498362,35.279549757388025,45.668548233935304,49.40950960594608,4.052822558691901,6.744046932235313,-2.6912243735434123,744.7356361596445,718.5193809301992,731.6275085449219,0.03583279048868027,-0.03444843474550077,-0.28377632048089896,11341315.6,0.93306653065893,-0.00506452140561231,0.6824928458448962,-0.014094746861716856,-0.5715891159093657,0.014231279128477548,0.9977585996852021,-0.0011302920631561797,0.5189823114316885,1
2021-09-23,0.023668362758001882,0.023392609667746034,0.019108280254777045,0.01815823605706874,729.7021118164063,728.691106586841,728.8505493164063,729.1991669323812,731.9222900390625,727.153720545109,709.5174096679688,717.1365932542071,1.0067136470115854,1.007889854659144,1.0036599297714304,1.0353531346926632,56.184746895960615,56.247406378037944,56.60403046732271,4.267718302079629,6.2487812062041765,-1.9810629041245473,745.0194711007159,718.8251089774092,731.9222900390625,0.035788447052089035,0.6022656771360725,0.29125337051778066,12035338.0,1.135348587634182,-0.011759444198030655,-0.28377632048089896,-0.00506452140561231,0.6824928458448962,-0.014094746861716856,-0.5715891159093657,0.008501372508507021,-0.30779522469071374,1
