Date,daily_return,log_return,high_low_range,open_close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_sma_5_ratio,price_sma_10_ratio,price_sma_20_ratio,price_sma_50_ratio,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_diff,bb_high,bb_low,bb_middle,bb_width,bb_pct,volume_change,volume_sma_10,volume_ratio,return_lag_1,volume_lag_1,return_lag_2,volume_lag_2,return_lag_3,volume_lag_3,return_lag_5,volume_lag_5,target
2021-09-09,0.006627277037132728,0.006605413182058042,0.015753599879100494,0.007581143136883938,166.2259521484375,166.34782348926075,165.35194244384766,165.6202877179331,164.6177017211914,164.99335842847682,163.54645690917968,163.7299406588421,1.0072948022468593,1.0126191148587032,1.01713567767604,1.0237980128828954,65.62430183413844,59.3463933138856,57.7623371049134,0.7200438661928104,0.43579654057986494,0.2842473256129454,168.1190071669342,161.11639627544858,164.6177017211914,0.04253862627328965,0.9028263058132598,0.10548967898065276,18025251.6,1.0976252891804295,-0.0023613479139840132,-0.540316768814666,0.01170578858175686,2.5260528516074436,-0.006172919595707094,0.03942803759010349,0.0011932617894265807,-0.11826136983306224,1
2021-09-13,0.0070537886125279226,0.007029027019471437,0.0156432552835501,0.0037496705000444976,166.78499755859374,167.1050868753275,166.0015411376953,166.16561970511998,164.82439117431642,165.33871606838008,163.7267694091797,163.92169254074875,1.0109998867747243,1.0157713747223225,1.0230258546450854,1.0298842043725498,70.83151151914991,62.35882281736348,59.94909127442083,0.9200275511159646,0.5326427426870849,0.3873848084288797,168.734357823991,160.91442452464184,164.82439117431642,0.047444029634417836,0.9853267064899898,-0.1578560737917648,18603445.0,0.8956294922795214,0.006627277037132728,0.10548967898065276,-0.0023613479139840132,-0.540316768814666,0.01170578858175686,2.5260528516074436,0.00405253185537835,-0.28575268777440355,1
2021-09-14,0.009105704593981079,0.009064497622680273,0.014113900710582432,0.0055840121474219516,167.85584716796876,168.12172926291365,166.6393264770508,166.8909641292956,165.00745849609376,165.79741111311395,163.93306549072267,164.1661365210365,1.0136972700618314,1.02109758623826,1.0311958961668029,1.037954201178013,76.28084438263258,65.89669949564728,62.592656521888344,1.188707363329371,0.6638556668155422,0.5248516965138288,169.5107457275216,160.50417126466593,165.00745849609376,0.054582832466745015,1.0715331131965202,0.223010259279403,19386172.8,1.0511381080849542,0.0070537886125279226,-0.1578560737917648,0.006627277037132728,0.10548967898065276,-0.0023613479139840132,-0.540316768814666,-0.006172919595707094,0.03942803759010349,0
2021-09-15,-0.000462727190307044,-0.0004628342815706693,0.00879624779506902,-0.005066849612513678,168.5251251220703,168.77324573745025,167.0094009399414,167.47011223060977,165.20824279785157,166.20492231058154,164.14723571777344,164.397906802036,1.0092042866802773,1.0183635036669878,1.029466059357755,1.0361202730147956,75.4376792369313,65.55642643098506,62.3709912137403,1.3793840843026715,0.806961350312968,0.5724227339897034,170.21175235217365,160.2047332435295,165.20824279785157,0.06057215390208299,0.9864621358089357,0.03194953072119344,18808793.6,1.1180194991347026,0.009105704593981079,0.223010259279403,0.0070537886125279226,-0.1578560737917648,0.006627277037132728,0.10548967898065276,0.01170578858175686,2.5260528516074436,1
2021-09-16,0.06828708719151488,0.06605651264729907,0.07518964236122076,0.06360909176500969,171.595947265625,173.078927944433,168.68260498046874,170.05559952657134,166.05665664672853,167.67971945799266,164.57400177001952,165.07603956895218,1.0588262441720009,1.0771133892521747,1.0941463957384687,1.1040036117751924,91.53665887883676,81.0778516701935,75.69969527923595,2.439529226020454,1.1334749254544652,1.306054300565989,174.79966481024897,157.31364848320808,166.05665664672853,0.10530150781152306,1.3940650299801904,6.370274423430416,32620698.8,4.75117160886817,-0.000462727190307044,0.03194953072119344,0.009105704593981079,0.223010259279403,0.0070537886125279226,-0.1578560737917648,-0.0023613479139840132,-0.540316768814666,1
2021-09-17,0.001733480974414281,0.0017319802303604902,0.03547479674005303,-0.00793988795131107,174.50928955078126,176.05436830410116,170.36762084960938,172.22826307145607,166.93066024780273,169.04405560708264,165.02517608642577,165.73993013579474,1.0429545011153973,1.0683089199449534,1.0903044938135216,1.1028938331695466,91.70859702332878,81.32364420375688,75.94234301597614,3.2674511168734455,1.5602701637382612,1.7071809531351843,178.0566252103502,155.80469528525526,166.93066024780273,0.1333004367925145,1.1774508470222251,-0.46728497155023874,39389793.2,2.096067313194221,0.06828708719151488,6.370274423430416,-0.000462727190307044,0.03194953072119344,0.009105704593981079,0.223010259279403,0.006627277037132728,0.10548967898065276,1
2021-09-20,0.01124800216232602,0.011185213776574323,0.03893054386985718,0.01190473168838026,177.59585571289062,178.72039368873672,172.1904266357422,174.37811423264728,167.90899124145508,170.47342597383744,165.4976092529297,166.4580679523521,1.0363555147117576,1.068888950762396,1.0961440664802653,1.1121154274604705,92.81543965331292,82.8802835229249,77.47725555714169,4.042180996318024,2.056652330254214,1.9855286660638098,181.22793357332873,154.59004890958144,167.90899124145508,0.15864477814318886,1.10603360290553,-0.11459911332901451,45637707.2,1.601788093333488,0.001733480974414281,-0.46728497155023874,0.06828708719151488,6.370274423430416,-0.000462727190307044,0.03194953072119344,0.0070537886125279226,-0.1578560737917648,1
2021-09-21,0.033155196280304056,0.03261741726552685,0.0445134339185955,0.0278782873881812,181.59580078125,182.5318422524521,174.72582397460937,177.24659153214463,169.2947982788086,172.3478367744132,166.11964721679686,167.3873491848043,1.0471318090055557,1.0883035778816275,1.1232166688708318,1.1446854274360372,95.09330338187502,86.4939153108875,81.2261760858589,5.08989111219978,2.663300086643327,2.4265910255564527,185.50288278160522,153.08671377601198,169.2947982788086,0.191477643348543,1.1435042061100722,-0.19489910636566454,50418987.4,1.1673069419874942,0.01124800216232602,-0.11459911332901451,0.001733480974414281,-0.46728497155023874,0.06828708719151488,6.370274423430416,0.009105704593981079,0.223010259279403,1
2021-09-22,0.008281508373347624,0.008247404839310505,0.020944582521514567,0.0,185.92644653320312,185.59773065039775,177.2257858276367,179.87984897107998,170.780997467041,174.1937101717347,166.78341735839842,168.34194362643115,1.031211594806926,1.0818375359483983,1.1226630028513032,1.1495717648852604,95.52085886934248,87.24230473867829,82.03637491798055,5.978364682792517,3.326313005873165,2.652051676919352,189.32562961213054,152.23636532195147,170.780997467041,0.2171744212779699,1.064813305956976,-0.07146343468361283,51990499.0,1.0511246295212515,0.033155196280304056,-0.19489910636566454,0.01124800216232602,-0.11459911332901451,0.001733480974414281,-0.46728497155023874,-0.000462727190307044,0.03194953072119344,0
2021-09-23,-0.004106823735583687,-0.00411527989609589,0.01608248152940929,-0.010204079652671642,187.7768096923828,187.37918981836413,179.6863784790039,181.89116882257395,172.20223541259764,175.7887956938835,167.4353759765625,169.22822458830825,1.0168567059324283,1.0626409735149078,1.1088247936898052,1.1403928652510376,90.90030711495406,84.71463842535665,80.21883915425263,6.543520218422316,3.969754448382995,2.5737657700393206,192.28855445418134,152.11591637101395,172.20223541259764,0.23328755278300245,0.9664834981188694,-0.5858928884664232,52463829.9,0.43135108594121147,0.008281508373347624,-0.07146343468361283,0.033155196280304056,-0.19489910636566454,0.01124800216232602,-0.11459911332901451,0.06828708719151488,6.370274423430416,0
