Date,daily_return,log_return,high_low_range,open_close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_sma_5_ratio,price_sma_10_ratio,price_sma_20_ratio,price_sma_50_ratio,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_diff,bb_high,bb_low,bb_middle,bb_width,bb_pct,volume_change,volume_sma_10,volume_ratio,return_lag_1,volume_lag_1,return_lag_2,volume_lag_2,return_lag_3,volume_lag_3,return_lag_5,volume_lag_5,target
2021-09-09,-0.006704604302583794,-0.006727181131062477,0.014019624582505196,-0.009132407992665119,151.08252563476563,150.64029350901842,149.10862731933594,149.46230701462108,147.19622421264648,147.6229402686075,143.80559448242187,144.00983340278745,0.9955159220600386,1.0086945505328857,1.0217997140821427,1.0458915757469918,59.57137696249579,61.171455298670175,61.28246090834101,2.276473978417414,1.8970828949771936,0.3793910834402203,152.85565041908518,141.5367980062078,147.19622421264648,0.07689635025233835,0.783494782400022,-0.22997116374317728,70505150.0,0.8127874346767576,-0.010083829073880057,-0.09550634857550533,0.015489495280326837,0.4232857684051017,0.004230283515668454,-0.1871153264759441,0.004478342717733508,-0.07101422621051179,0
2021-09-10,-0.03310203789287269,-0.0336623091511524,0.04551251073195677,-0.03890321793094753,150.16878967285157,148.90231094774407,149.24822540283202,148.72849588927093,147.20012893676758,147.41374079780633,144.0440808105469,144.06538290954853,0.968419244385016,0.9743924621728589,0.9879498535471105,1.0095961250672039,37.105054761947905,47.27656547533057,50.85186442849358,1.8202194504299314,1.8817102060677413,-0.061490755637809924,152.8545552696823,141.54570260385287,147.20012893676758,0.07682637744622722,0.34315092220346144,1.458624534732147,79734750.0,1.7670237882479094,-0.006704604302583794,-0.22997116374317728,-0.010083829073880057,-0.09550634857550533,0.015489495280326837,0.4232857684051017,0.007475039558214824,-0.11452840548997245,1
2021-09-13,0.0038934340440814896,0.0038858742457843695,0.017853548073959273,-0.007169898400354743,149.24139099121095,147.93239186880857,149.3409637451172,148.23105185684668,147.22209548950195,147.27838964667598,144.28784729003905,144.1409582350932,0.9782309903526376,0.9775787570254704,0.9916483882770699,1.0118146223186195,40.10221940082762,48.703606779258024,51.83088020988627,1.4871794156791793,1.8028040479900291,-0.3156246323108498,152.85412838735058,141.59006259165332,147.22209548950195,0.07651070145581834,0.3908438745950753,-0.2731778396686284,84394940.0,1.2133938361707468,-0.03310203789287269,1.458624534732147,-0.006704604302583794,-0.22997116374317728,-0.010083829073880057,-0.09550634857550533,0.004230283515668454,-0.1871153264759441,0
2021-09-14,-0.009561895731585501,-0.009607904176776297,0.02808536186365744,-0.01483213099966731,147.5681640625,146.82045729079425,148.8528594970703,147.57024027101374,147.0756637573242,147.02297997887501,144.4512533569336,144.15882607429603,0.9798630284071583,0.9714061834170645,0.9831442159822642,1.001006116419585,35.2680497605583,45.438198895870414,49.28919108851141,1.0979436226535881,1.661831962922741,-0.5638883402691528,152.81973079183942,141.331596722809,147.0756637573242,0.07811036697400814,0.284205545681988,0.06730186134761929,86228900.0,1.2675135598389866,0.0038934340440814896,-0.2731778396686284,-0.03310203789287269,1.458624534732147,-0.006704604302583794,-0.22997116374317728,0.015489495280326837,0.4232857684051017,1
2021-09-15,0.006143548704017121,0.006124754046658864,0.02059992853361824,0.003163713169271895,146.38109436035157,146.37527963266493,148.5795166015625,147.19109191563055,147.0190444946289,146.87649848721134,144.59226654052733,144.2108299269278,0.9938778293203685,0.9791721473057767,0.989565160190667,1.006173620465578,40.58540921839934,47.83505726931914,50.89807355412487,0.8513390514663968,1.499733380631472,-0.6483943291650753,152.80225777229728,141.23583121696052,147.0190444946289,0.07867298141608668,0.3673643781955451,-0.2380226961022468,85911720.0,0.9693822914964337,-0.009561895731585501,0.06730186134761929,0.0038934340440814896,-0.2731778396686284,-0.03310203789287269,1.458624534732147,-0.010083829073880057,-0.09550634857550533,0
2021-09-16,-0.0016104672505112827,-0.0016117654468828116,0.011761543645174073,0.002357793310227932,145.35020751953124,146.0003949585605,148.21636657714845,146.83827986012528,147.13765411376954,146.72165345131995,144.67888092041017,144.25160622823856,0.9993148829239457,0.9799904623538779,0.9871750809486273,1.0039518185812892,39.58484356656448,47.245546458503995,50.45476328532556,0.6297379772445026,1.3257342999540782,-0.6959963227095756,152.66809818138407,141.60721004615502,147.13765411376954,0.07517374258717328,0.32939629437099416,-0.1830807155988199,84683760.0,0.8033901659538972,0.006143548704017121,-0.2380226961022468,-0.009561895731585501,0.06730186134761929,0.0038934340440814896,-0.2731778396686284,-0.006704604302583794,-0.22997116374317728,0
2021-09-17,-0.018348076429133053,-0.018518490111089306,0.020950382503979233,-0.018545959076672114,144.78204956054688,144.86211531579815,147.4754196166992,146.06505734560676,147.10641479492188,146.3277394112203,144.73812225341797,144.18627092635757,0.9848289650758475,0.9668428569375498,0.9692681058745747,0.9851278558155144,29.82671498229979,41.0487310790306,45.70077633675883,0.23634425769412815,1.1078562915020882,-0.87151203380796,152.73149007878504,141.4813395110587,147.10641479492188,0.07647627456226126,0.09815126584904843,0.9088780479200871,90559090.0,1.434078014697365,-0.0016104672505112827,-0.1830807155988199,0.006143548704017121,-0.2380226961022468,-0.009561895731585501,0.06730186134761929,-0.03310203789287269,1.458624534732147,0
2021-09-20,-0.021360723172925367,-0.02159216520079706,0.024975458265387145,-0.005980532629349378,143.49150390625,143.08801869034983,146.36644744873047,144.8786515444879,146.85015945434571,145.68127141390917,144.69999359130858,144.0040573778515,0.9724605404555612,0.9533593789541924,0.950219093788827,0.9643388501700293,22.448457191257603,35.343368647120315,41.05849870597608,-0.3175278404542894,0.8227794651108128,-1.140307305565102,153.302855963807,140.39746294488444,146.85015945434571,0.08788136878349603,-0.06645574483270683,-0.049202733835994494,97126110.0,1.2713254963057823,-0.018348076429133053,0.9088780479200871,-0.0016104672505112827,-0.1830807155988199,0.006143548704017121,-0.2380226961022468,0.0038934340440814896,-0.2731778396686284,1
2021-09-21,0.003427818970217489,0.003421957389909337,0.012689168354995579,-0.00347391110570195,142.57581481933593,142.06472669363166,145.07198944091797,143.99492266370743,146.54362869262695,145.1419258221269,144.68332305908203,143.84774699833557,0.9820609678971041,0.9651631802927684,0.9554706946276132,0.967755921966337,25.810936699019024,36.828329866144934,42.029518992162416,-0.7096983029278476,0.5162839115030807,-1.2259822144309283,153.64984748880144,139.43740989645246,146.54362869262695,0.0969843432917807,0.04086088680913366,-0.3858545873019601,96481680.0,0.7859937762277771,-0.021360723172925367,-0.049202733835994494,-0.018348076429133053,0.9088780479200871,-0.0016104672505112827,-0.1830807155988199,-0.009561895731585501,0.06730186134761929,1
2021-09-22,0.01687229034933635,0.016731534303495776,0.018717830739077658,0.009691998510564612,141.95494384765624,142.17000761509038,144.16801910400392,143.70140389903477,146.35961456298827,144.8789395017346,144.69167694091797,143.7902106242051,1.0029983148090167,0.987601621655725,0.9728132305017242,0.9840273640352246,40.64105094553596,43.705291418918776,46.59242543220606,-0.8204109375425901,0.24894494169394657,-1.0693558792365367,153.69326976080634,139.0259593651702,146.35961456298827,0.10021419118539583,0.22871337705075692,0.007520373447266415,96680090.0,0.7902795704886083,0.003427818970217489,-0.3858545873019601,-0.021360723172925367,-0.049202733835994494,-0.018348076429133053,0.9088780479200871,0.006143548704017121,-0.2380226961022468,1
